state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Odisha,Bolangir,Bolangir,"Chili Red",Other,14/02/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,15/02/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,17/02/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,18/02/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,24/02/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,25/02/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,26/02/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,28/02/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,29/02/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,02/03/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,03/03/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,04/03/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,06/03/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,07/03/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,11/03/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,12/03/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,13/03/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,16/03/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,17/03/2020,19500,20000,19500
Odisha,Bolangir,Bolangir,"Chili Red",Other,18/03/2020,19500,20000,19500
Odisha,Bolangir,Bolangir,"Chili Red",Other,19/03/2020,19500,20000,19500
Odisha,Bolangir,Bolangir,"Chili Red",Other,21/03/2020,19500,20000,19500
Odisha,Bolangir,Bolangir,"Chili Red",Other,23/03/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,15/04/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,16/04/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,17/04/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,18/04/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,20/04/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,21/04/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,22/04/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,23/04/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,24/04/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,27/04/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,28/04/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,29/04/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,01/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,02/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,04/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,05/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,06/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,07/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,08/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,11/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,12/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,13/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,14/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,15/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,19/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,20/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,21/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,26/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,27/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,29/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,30/05/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,01/06/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,02/06/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,03/06/2020,24800,25000,24800
Odisha,Bolangir,Bolangir,"Chili Red",Other,04/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,05/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,08/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,09/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,10/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,11/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,12/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,16/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,17/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,18/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,19/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,22/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,24/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,26/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,29/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,30/06/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,01/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,02/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,03/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,06/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,07/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,08/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,09/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,10/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,13/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,14/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,15/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,16/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,17/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,20/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,21/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,22/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,23/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,24/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,27/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,28/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,29/07/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,04/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,05/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,06/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,07/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,12/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,13/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,14/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,17/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,18/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,19/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,20/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,26/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,28/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,31/08/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,01/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,02/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,03/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,04/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,07/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,08/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,09/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,10/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,11/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,14/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,15/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,16/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,18/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,21/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,22/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,23/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,28/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,29/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,30/09/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,05/10/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,06/10/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,07/10/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,08/10/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,09/10/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,12/10/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,14/10/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,15/10/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,19/10/2020,14800,15000,14800
Odisha,Bolangir,Bolangir,"Chili Red",Other,21/10/2020,19800,20000,19800
Odisha,Bolangir,Bolangir,"Chili Red",Other,22/10/2020,19800,20000,19800
Pondicherry,Pondicherry,Madagadipet,"Chili Red",Other,15/05/2020,2400,2400,2400
Pondicherry,Pondicherry,Thattanchavady,"Chili Red",Other,09/06/2020,5100,5100,5100
Pondicherry,Pondicherry,Thattanchavady,"Chili Red",Other,15/06/2020,2990,8990,5990
Pondicherry,Pondicherry,Thattanchavady,"Chili Red",Other,18/06/2020,4200,7970,6085
Pondicherry,Pondicherry,Thattanchavady,"Chili Red",Other,22/06/2020,9100,9100,9100
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,11/01/2020,2000,3000,2500
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,12/01/2020,2200,3000,2700
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,13/01/2020,2500,3300,3000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,14/01/2020,2500,3500,3000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,15/01/2020,2500,3500,3000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,16/01/2020,2000,3000,2500
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,17/01/2020,2500,3400,3000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,18/01/2020,2500,3000,2800
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,19/01/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,20/01/2020,2500,3500,3000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,21/01/2020,2500,3200,3000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,22/01/2020,2500,3000,2800
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,23/01/2020,2500,3200,2800
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,24/01/2020,2000,3000,2500
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,25/01/2020,2500,3000,2800
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,26/01/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,27/01/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,28/01/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,29/01/2020,2500,3200,2800
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,30/01/2020,2500,3000,2800
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,31/01/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,10/02/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,14/02/2020,2000,2800,2500
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,15/02/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,18/02/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,21/02/2020,2500,2800,2600
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,22/02/2020,2000,2600,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,23/02/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,24/02/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,25/02/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,28/02/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,05/03/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,09/03/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,11/03/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,12/03/2020,2000,2800,2500
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,14/03/2020,2000,2500,2200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Chili Red",Other,17/03/2020,2500,3000,2800
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,03/01/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,06/01/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,10/01/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,13/01/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,15/01/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,22/01/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,27/01/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,28/01/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,03/02/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,04/02/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,05/02/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,10/02/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,11/02/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,17/02/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,18/02/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,19/02/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,24/02/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,02/03/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,16/03/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,17/03/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,18/03/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,19/03/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,22/04/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,05/05/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,07/05/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,27/05/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,28/05/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,01/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,03/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,04/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,05/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,08/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,09/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,10/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,11/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,12/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,15/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,16/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,17/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,18/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,22/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,24/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,29/06/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,13/07/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,15/07/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,24/07/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,27/07/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,29/07/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,30/07/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,04/08/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,06/08/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,17/08/2020,10000,12000,11000
Rajasthan,Udaipur,Udaipur,"Chili Red",Other,18/08/2020,10000,12000,11000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,03/01/2020,18200,19000,18500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,10/01/2020,17900,18500,18000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,17/01/2020,17300,18000,17500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,24/01/2020,16800,17500,17000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,31/01/2020,17300,18000,17500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,07/02/2020,16800,18000,17000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,14/02/2020,15900,16500,16000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,21/02/2020,17300,18000,17500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,28/02/2020,16800,18000,17000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,06/03/2020,17700,18500,18000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,13/03/2020,16500,18000,17000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,20/03/2020,14500,15000,14600
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,03/04/2020,17500,18500,18000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,10/04/2020,18900,19500,19000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,17/04/2020,17500,18200,18000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,24/04/2020,17500,18200,18000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,01/05/2020,15800,16500,16000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,08/05/2020,16500,18000,17000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,15/05/2020,17500,18500,18000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,22/05/2020,16800,17500,17000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,29/05/2020,17000,19000,17500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,05/06/2020,16800,18000,17000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,12/06/2020,16350,17000,16500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,19/06/2020,16300,16800,16500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,26/06/2020,16300,16800,16500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,03/07/2020,16200,17000,16500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,10/07/2020,16500,18000,17000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,17/07/2020,16700,18000,17200
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,31/07/2020,17200,17800,17500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,07/08/2020,16200,17000,16500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,14/08/2020,15000,16500,16000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,21/08/2020,16300,17000,16500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,04/09/2020,16500,17200,17000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,11/09/2020,16400,17000,16500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,18/09/2020,15900,16500,16000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,25/09/2020,16600,17000,16700
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,02/10/2020,15800,16500,16000
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,09/10/2020,16000,16800,16500
"Uttar Pradesh",Faizabad,Faizabad,"Chili Red",Red,16/10/2020,17800,18500,18000
"Uttar Pradesh",Pillibhit,Vishalpur,"Chili Red",Bold,17/01/2020,11450,11545,11500
"Uttar Pradesh",Pillibhit,Vishalpur,"Chili Red",Bold,24/01/2020,13300,13380,13350
"Uttar Pradesh",Pillibhit,Vishalpur,"Chili Red",Bold,14/02/2020,12400,12490,12450
"Uttar Pradesh",Pillibhit,Vishalpur,"Chili Red",Bold,21/02/2020,12700,12795,12750
"Uttar Pradesh",Pillibhit,Vishalpur,"Chili Red",Bold,28/02/2020,11715,11780,11750
"Uttar Pradesh",Pillibhit,Vishalpur,"Chili Red",Bold,06/03/2020,11720,11785,11750
"Uttar Pradesh",Pillibhit,Vishalpur,"Chili Red",Bold,20/03/2020,10950,11020,10985
"Uttar Pradesh",Pillibhit,Vishalpur,"Chili Red",Bold,15/05/2020,12350,12450,12400
"Uttar Pradesh",Pillibhit,Vishalpur,"Chili Red",Bold,22/05/2020,14450,14550,14500
